0 1 2
72 42 4875
16 3 4875
16 72 4875
4 24 4875
29 36 4875
55 19 4875
30 12 4875
2 93 4876
60 62 4876
35 27 4876
32 5 4876
58 75 4877
45 43 4877
52 63 4877
33 57 4877
75 31 4877
4 86 4877
39 9 4877
9 94 4877
30 10 4877
0 97 4878
66 92 4878
40 83 4878
9 26 4878
42 3 4878
85 17 4879
77 25 4879
11 49 4879
42 57 4879
42 40 4879
38 95 4880
44 45 4880
25 33 4880
5 55 4880
60 85 4880
75 99 4880
16 69 4880
51 99 4880
14 93 4881
27 73 4881
20 95 4881
6 30 4881
84 78 4881
49 52 4881
43 31 4882
13 12 4882
4 52 4882
55 76 4882
73 84 4882
8 76 4883
43 64 4883
50 74 4884
10 65 4884
34 39 4884
60 15 4884
9 92 4884
1 28 4884
61 11 4884
59 12 4885
25 41 4885
19 6 4885
27 1 4885
54 72 4885
16 26 4885
9 80 4885
80 54 4885
12 40 4886
2 50 4886
19 61 4886
9 95 4886
0 94 4887
25 65 4887
57 35 4887
37 88 4887
4 60 4887
11 4 4887
61 11 4887
47 67 4887
32 37 4887
36 60 4888
12 85 4888
59 55 4888
27 53 4888
37 99 4888
51 66 4888
39 88 4888
36 34 4889
65 76 4889
56 51 4889
87 6 4889
57 84 4889
60 33 4889
84 66 4889
57 48 4890
6 3 4890
70 44 4891
10 71 4891
56 76 4891
13 8 4891
40 72 4891
46 61 4892
5 13 4892
40 0 4892
63 35 4892
30 51 4892
66 64 4893
25 37 4893
48 36 4893
54 38 4893
9 62 4893
1 39 4893
0 38 4894
52 42 4894
25 62 4894
25 42 4894
14 56 4894
14 46 4894
14 84 4894
29 3 4894
77 68 4894
73 19 4894
24 77 4895
9 86 4895
49 40 4895
29 31 4896
63 1 4896
47 21 4896
32 34 4896
34 47 4897
2 46 4897
85 66 4897
15 75 4897
27 31 4897
29 98 4897
83 80 4897
10 42 4898
34 79 4898
66 68 4898
14 38 4898
83 26 4898
20 77 4898
6 28 4898
84 55 4898
49 79 4898
32 82 4898
46 74 4899
20 3 4899
61 63 4899
47 4 4899
8 71 4900
92 66 4900
66 48 4900
48 93 4900
37 9 4900
75 82 4900
51 56 4900
77 49 4900
12 67 4901
39 65 4901
61 55 4901
63 34 4901
47 65 4901
42 24 4901
12 66 4902
65 33 4902
27 52 4902
54 77 4902
51 0 4902
80 22 4902
63 58 4902
30 49 4902
10 86 4903
43 2 4903
29 13 4903
17 91 4903
30 42 4903
68 19 4904
0 76 4904
30 41 4904
44 89 4905
13 33 4905
17 93 4905
39 65 4905
83 58 4905
6 13 4905
92 93 4906
34 29 4906
59 68 4906
51 18 4906
55 13 4906
84 8 4906
92 89 4907
2 7 4907
27 57 4907
9 12 4907
9 75 4907
73 62 4907
73 19 4907
84 46 4907
3 33 4908
15 3 4908
17 82 4908
1 76 4908
47 9 4908
91 92 4909
28 52 4909
43 17 4909
14 62 4909
19 39 4909
40 54 4909
17 71 4909
17 42 4909
43 35 4910
65 72 4910
57 75 4910
54 47 4910
16 67 4910
92 21 4911
12 23 4911
19 25 4911
37 64 4911
37 49 4911
20 5 4911
11 7 4911
0 12 4912
92 52 4912
12 41 4912
85 91 4912
33 84 4912
16 22 4912
40 53 4912
30 34 4912
11 71 4913
6 83 4913
47 75 4913
26 47 4914
46 9 4914
13 47 4914
77 31 4914
17 32 4914
9 90 4914
8 15 4915
72 93 4915
60 95 4915
9 5 4915
73 66 4915
47 25 4915
47 56 4915
92 4 4916
34 78 4916
85 0 4916
60 69 4916
75 27 4916
13 40 4916
17 30 4916
73 70 4916
84 94 4916
87 76 4917
77 46 4917
35 68 4917
22 31 4917
42 66 4917
50 11 4918
39 30 4918
84 5 4918
52 62 4919
14 23 4919
27 98 4919
54 49 4919
13 38 4919
4 38 4919
40 3 4919
17 10 4919
34 11 4920
40 79 4920
17 46 4920
35 32 4920
61 83 4920
45 37 4921
10 25 4921
56 58 4921
60 9 4921
35 11 4921
61 93 4921
92 22 4922
59 30 4922
44 26 4922
15 88 4922
80 56 4922
58 65 4923
8 17 4923
19 98 4923
5 77 4923
87 59 4923
87 80 4923
48 40 4923
39 91 4923
80 42 4923
42 30 4923
59 28 4924
87 67 4924
37 5 4924
54 21 4924
0 22 4925
66 97 4925
65 80 4925
2 48 4925
75 46 4925
39 76 4925
1 32 4925
10 62 4926
92 64 4926
19 89 4926
57 18 4926
51 31 4926
39 28 4926
11 16 4926
63 47 4926
64 83 4927
64 7 4927
92 57 4927
15 96 4927
72 46 4927
54 10 4927
13 30 4927
22 62 4927
6 95 4927
8 25 4928
54 29 4928
80 64 4928
47 28 4928
42 90 4928
59 34 4929
2 30 4929
56 8 4929
54 33 4929
16 29 4929
40 91 4929
22 54 4929
84 10 4929
84 42 4929
0 39 4930
43 28 4930
60 51 4930
1 97 4930
30 57 4930
81 27 4931
8 76 4931
10 77 4931
12 78 4931
12 25 4931
44 94 4931
27 39 4931
37 99 4931
77 17 4931
20 29 4931
20 61 4931
42 60 4931
92 37 4932
43 50 4932
12 31 4932
12 26 4932
44 89 4932
33 92 4932
56 26 4932
27 16 4932
29 16 4932
1 16 4932
22 75 4932
33 87 4933
27 91 4933
22 19 4933
80 25 4933
44 85 4935
15 40 4935
37 59 4935
40 43 4935
9 46 4935
20 61 4935
84 81 4935
10 42 4936
34 53 4936
19 18 4936
48 91 4936
75 82 4936
39 60 4936
61 89 4936
63 96 4936
32 97 4936
33 57 4937
37 82 4937
60 3 4937
54 63 4937
17 93 4937
83 16 4937
83 29 4937
11 41 4937
98 87 4938
0 67 4938
92 71 4938
59 82 4938
4 51 4938
39 69 4938
52 94 4939
12 45 4939
59 24 4939
2 89 4939
15 19 4939
6 65 4939
32 31 4939
43 19 4940
77 91 4940
40 70 4940
40 70 4940
47 46 4940
40 5 4941
39 84 4941
1 22 4941
92 10 4942
59 43 4942
33 25 4942
55 52 4942
84 98 4942
10 22 4943
25 70 4943
37 81 4943
84 3 4943
84 35 4943
0 51 4944
66 57 4944
43 26 4944
59 74 4944
44 93 4944
44 43 4944
44 83 4944
19 99 4944
57 49 4944
60 15 4944
54 9 4944
61 23 4944
80 36 4944
32 94 4944
8 18 4945
0 16 4945
33 58 4945
4 46 4945
29 99 4945
77 52 4945
39 38 4945
82 72 4946
92 77 4946
47 58 4946
47 19 4946
46 97 4947
46 92 4947
1 61 4947
47 49 4947
44 95 4948
15 76 4948
20 86 4948
1 95 4948
29 82 4949
11 49 4949
47 88 4949
92 76 4950
34 58 4950
34 6 4950
59 47 4950
14 48 4950
14 39 4950
40 90 4950
9 53 4950
84 83 4950
49 89 4950
47 85 4950
32 48 4950
59 12 4951
14 26 4951
16 28 4951
16 39 4951
40 5 4951
40 11 4951
83 78 4951
83 39 4951
30 32 4951
77 36 4952
73 61 4952
63 89 4952
92 73 4953
60 39 4953
55 0 4953
77 72 4953
9 57 4953
49 48 4953
85 25 4954
33 41 4954
25 24 4954
37 68 4954
13 55 4954
63 57 4954
26 85 4955
0 14 4955
43 89 4955
44 41 4955
14 29 4955
48 38 4955
9 65 4955
35 55 4955
1 85 4955
47 74 4955
47 66 4955
82 93 4956
58 14 4956
66 87 4956
65 52 4956
57 34 4956
40 51 4956
80 30 4956
49 32 4956
91 98 4957
10 91 4957
65 8 4957
57 36 4957
29 96 4957
40 4 4957
59 7 4958
33 92 4958
54 37 4958
51 8 4958
40 4 4958
9 10 4958
30 74 4958
44 16 4959
5 29 4959
60 39 4959
80 34 4959
84 91 4959
42 6 4959
14 3 4960
72 73 4960
75 69 4960
61 38 4960
42 79 4960
87 3 4961
87 85 4961
72 96 4961
61 60 4961
93 34 4962
24 34 4962
66 54 4962
19 79 4962
87 7 4962
60 52 4962
77 60 4962
35 56 4962
46 56 4963
27 95 4963
87 31 4963
87 32 4963
60 82 4963
83 56 4963
36 75 4964
43 25 4964
15 88 4964
39 72 4964
9 73 4964
86 48 4965
43 51 4965
2 94 4965
19 83 4965
15 70 4965
83 36 4965
20 9 4965
34 8 4966
66 10 4966
29 23 4966
61 4 4966
49 51 4966
79 8 4967
14 88 4967
19 12 4967
57 51 4967
16 51 4967
73 68 4967
49 10 4967
92 58 4968
34 70 4968
46 90 4968
4 18 4968
49 45 4968
19 64 4969
15 43 4969
48 63 4969
42 77 4969
45 22 4970
72 88 4970
57 40 4970
37 59 4970
75 74 4970
9 45 4970
49 14 4970
47 74 4970
36 90 4971
92 34 4971
5 91 4971
48 84 4971
1 51 4971
11 92 4971
73 60 4971
84 83 4971
42 80 4971
58 17 4972
45 78 4972
52 24 4972
52 8 4972
51 93 4972
83 98 4972
83 84 4972
20 58 4972
1 92 4972
25 77 4973
87 93 4973
72 46 4973
77 99 4973
9 57 4973
80 7 4973
49 99 4973
8 96 4974
65 45 4974
27 71 4974
54 86 4974
16 91 4974
16 40 4974
73 40 4974
0 87 4975
85 75 4975
13 45 4975
4 71 4975
83 41 4975
47 48 4975
85 25 4976
44 55 4976
44 7 4976
25 18 4976
56 46 4976
75 33 4976
16 51 4976
77 20 4976
40 95 4976
6 73 4976
80 52 4976
32 55 4976
2 80 4977
46 41 4977
72 95 4977
72 42 4977
57 1 4977
13 2 4977
39 38 4977
70 67 4978
36 8 4978
85 93 4978
63 27 4978
49 81 4978
10 58 4979
66 34 4979
43 47 4979
85 11 4979
56 8 4979
72 15 4979
4 41 4979
77 86 4979
63 16 4979
66 97 4980
12 5 4981
57 37 4981
6 62 4981
47 68 4981
59 72 4982
25 51 4982
73 92 4982
84 2 4982
42 59 4982
36 62 4983
10 88 4983
65 69 4983
39 0 4983
49 32 4983
52 81 4984
14 2 4984
14 57 4984
72 58 4984
20 91 4984
80 91 4984
80 87 4984
63 9 4984
30 23 4984
42 94 4984
0 67 4985
46 31 4985
46 26 4985
20 12 4985
35 74 4985
44 67 4986
44 48 4986
73 74 4986
40 54 4987
84 54 4987
56 37 4988
15 18 4988
80 65 4988
80 16 4988
14 5 4989
60 23 4989
4 47 4989
51 8 4989
77 23 4989
32 99 4989
8 65 4990
59 62 4990
59 29 4990
73 88 4990
10 37 4991
12 5 4991
1 66 4991
73 45 4991
65 75 4992
85 38 4992
25 10 4992
56 97 4992
46 28 4992
27 14 4992
87 64 4992
72 63 4992
83 62 4992
22 72 4992
12 28 4993
33 71 4993
15 95 4993
5 88 4993
35 73 4993
47 17 4993
36 84 4994
8 81 4994
43 89 4994
2 25 4994
29 50 4994
47 99 4994
66 80 4995
14 49 4995
19 14 4995
87 68 4995
35 28 4995
22 37 4995
11 28 4995
61 12 4995
80 49 4995
68 80 4996
29 73 4996
39 91 4996
35 40 4996
84 51 4996
36 59 4997
12 54 4997
85 41 4997
87 68 4997
72 51 4997
55 5 4997
73 68 4997
30 90 4997
32 56 4997
82 95 4998
36 53 4998
12 5 4998
44 72 4998
46 57 4998
48 78 4998
72 59 4998
16 30 4998
40 44 4998
17 12 4998
39 14 4998
9 73 4998
24 45 4999
0 90 4999
72 32 4999
40 34 4999
84 16 4999
42 30 4999
32 12 4999
59 2 5000
56 68 5000
5 10 5000
87 16 5000
54 50 5000
55 4 5000
55 77 5000
77 40 5000
99 42 5001
10 81 5001
65 53 5001
85 42 5001
19 82 5001
4 97 5001
39 98 5001
9 4 5001
11 13 5001
61 76 5001
8 53 5002
56 59 5002
15 32 5002
46 8 5002
27 74 5002
54 77 5002
13 46 5002
39 37 5002
1 48 5002
79 6 5003
33 44 5003
25 22 5003
46 95 5003
48 8 5003
51 41 5003
87 23 5004
4 40 5004
22 88 5004
32 26 5004
43 17 5005
59 34 5005
4 63 5005
51 0 5005
55 8 5005
55 92 5005
11 0 5005
11 25 5005
80 70 5005
47 77 5005
32 18 5005
12 83 5006
87 80 5006
75 67 5006
39 91 5006
63 11 5006
72 80 5007
55 19 5007
40 3 5007
17 97 5007
63 24 5007
63 92 5007
32 69 5007
62 79 5008
10 63 5008
59 69 5008
14 40 5008
72 19 5008
40 2 5008
17 51 5008
80 32 5008
56 69 5009
15 83 5009
4 60 5009
55 74 5009
61 39 5009
85 55 5010
37 31 5010
37 59 5010
16 38 5010
16 99 5010
39 22 5010
10 2 5011
52 75 5011
66 10 5011
59 25 5011
37 6 5011
89 94 5012
0 16 5012
85 16 5012
1 54 5012
49 39 5012
70 83 5013
89 99 5013
59 36 5013
9 87 5013
0 90 5014
52 71 5014
57 88 5014
20 49 5014
52 23 5015
25 37 5015
19 76 5015
72 58 5015
39 56 5015
9 60 5015
11 5 5015
49 93 5015
49 5 5015
25 14 5016
46 97 5016
37 15 5016
63 46 5016
77 8 5017
1 33 5017
65 11 5018
19 33 5018
60 4 5018
9 73 5018
10 81 5019
77 24 5019
42 66 5019
0 63 5020
43 44 5020
39 68 5020
20 61 5020
35 63 5020
73 86 5020
49 92 5020
45 35 5021
12 75 5021
2 47 5021
77 45 5021
40 74 5021
22 37 5021
45 25 5022
15 78 5022
77 38 5022
84 73 5022
30 73 5022
36 73 5023
0 33 5023
52 62 5023
55 33 5023
62 21 5024
0 81 5024
44 67 5024
51 85 5024
17 59 5024
73 15 5024
30 6 5024
36 55 5025
33 73 5025
4 38 5025
4 9 5025
1 15 5025
22 25 5025
47 11 5025
18 42 5026
36 93 5026
59 19 5026
72 98 5026
55 8 5026
35 61 5026
61 73 5026
30 12 5026
58 97 5027
36 58 5027
52 26 5027
43 9 5027
19 29 5027
57 2 5027
37 30 5027
54 97 5027
73 64 5027
24 37 5028
54 33 5028
13 75 5028
29 18 5028
40 14 5028
83 33 5028
1 37 5028
71 46 5029
31 71 5029
35 26 5029
1 60 5029
80 23 5029
84 30 5029
66 22 5030
14 0 5030
72 77 5030
16 71 5030
77 84 5030
36 20 5031
8 33 5031
12 72 5031
72 58 5031
19 18 5032
56 85 5032
16 21 5032
8 61 5033
43 24 5033
12 87 5033
33 85 5033
5 79 5033
87 4 5033
39 61 5033
32 60 5033
31 62 5034
12 36 5034
25 86 5034
72 47 5034
55 45 5034
39 81 5034
20 37 5034
49 26 5034
32 59 5034
65 6 5035
44 34 5035
19 86 5035
54 68 5035
51 61 5035
35 13 5035
1 11 5035
49 19 5035
85 51 5036
57 86 5036
66 53 5037
25 20 5037
29 74 5037
40 83 5037
20 50 5037
27 45 5038
29 11 5038
6 24 5038
66 34 5039
65 90 5039
54 39 5039
17 6 5039
76 50 5040
36 80 5040
75 28 5040
77 66 5040
9 63 5040
83 49 5040
1 51 5040
82 24 5041
59 53 5041
33 63 5041
27 7 5041
87 25 5041
54 27 5041
16 94 5041
16 30 5041
51 73 5041
35 89 5041
49 94 5041
92 82 5042
34 92 5042
52 46 5042
12 52 5042
16 97 5042
16 55 5042
35 75 5042
49 25 5042
8 49 5043
19 16 5043
22 10 5043
73 93 5043
65 46 5044
44 31 5044
87 36 5044
48 84 5044
72 26 5044
13 24 5044
84 69 5044
34 39 5045
2 39 5045
72 2 5045
13 27 5045
51 99 5045
11 29 5045
45 0 5046
28 43 5046
0 65 5046
5 93 5046
1 78 5046
22 99 5046
6 36 5046
63 14 5046
63 61 5046
66 75 5047
12 5 5047
29 0 5047
51 32 5047
63 57 5047
49 57 5047
17 61 5048
33 8 5049
87 34 5049
75 31 5049
71 42 5050
2 79 5050
25 57 5050
48 46 5050
22 54 5051
30 10 5051
42 72 5051
10 16 5052
52 47 5052
2 14 5052
46 65 5052
5 94 5052
51 90 5052
77 89 5052
47 63 5052
34 45 5053
65 47 5053
5 37 5053
48 42 5053
72 71 5053
16 17 5053
17 87 5053
9 7 5053
92 19 5054
27 70 5054
75 77 5054
75 9 5054
16 75 5054
4 1 5054
55 93 5054
43 42 5055
59 62 5055
33 24 5055
33 5 5055
56 88 5055
46 48 5055
37 43 5055
75 7 5055
54 4 5055
13 23 5055
29 43 5055
55 98 5055
83 88 5055
80 47 5055
84 80 5055
18 72 5056
85 21 5056
56 32 5056
72 58 5056
6 49 5056
8 24 5057
10 48 5057
87 78 5057
8 31 5058
92 84 5058
25 34 5058
57 71 5058
55 84 5058
17 54 5058
49 98 5058
49 89 5058
32 56 5058
44 94 5059
16 57 5059
77 59 5059
11 2 5059
61 90 5059
52 2 5060
44 26 5060
46 43 5060
35 36 5060
1 46 5060
6 7 5060
5 83 5061
35 61 5061
22 15 5061
70 91 5062
0 9 5062
52 64 5062
44 66 5062
5 23 5062
75 11 5062
20 89 5062
35 82 5062
45 16 5063
0 3 5063
29 21 5063
80 88 5063
73 21 5063
32 13 5063
85 42 5064
49 91 5064
92 98 5065
65 51 5065
15 50 5065
37 99 5065
17 47 5065
20 95 5065
1 37 5065
61 75 5065
92 2 5066
66 43 5066
15 62 5066
20 72 5066
20 73 5066
80 7 5066
52 27 5067
12 10 5067
2 17 5067
77 10 5067
20 81 5067
22 55 5067
73 35 5067
26 38 5068
2 35 5068
85 24 5068
25 43 5068
16 90 5068
61 95 5068
42 95 5068
36 19 5069
14 77 5069
20 46 5069
49 62 5069
32 76 5069
76 5 5070
34 56 5070
52 77 5070
85 88 5070
25 33 5070
75 44 5070
9 11 5070
20 16 5070
63 60 5070
47 85 5070
36 82 5071
2 9 5071
19 62 5071
47 63 5071
42 48 5071
62 39 5072
10 57 5072
19 91 5072
54 85 5072
80 19 5072
92 41 5073
48 20 5073
75 1 5073
29 12 5073
51 50 5073
83 8 5073
20 54 5073
11 31 5073
3 11 5074
92 23 5074
66 49 5074
12 89 5074
85 71 5074
72 97 5074
72 99 5074
51 35 5074
83 76 5074
83 37 5074
35 21 5074
35 99 5074
49 55 5074
25 85 5075
5 3 5075
83 64 5075
8 92 5076
87 6 5076
48 93 5076
4 70 5076
51 61 5076
61 27 5076
73 7 5076
41 80 5077
25 33 5077
9 40 5077
6 63 5077
65 90 5078
72 36 5078
4 30 5078
61 89 5078
72 59 5079
13 94 5079
85 70 5080
46 94 5080
27 45 5080
84 70 5080
86 88 5081
14 81 5081
37 86 5081
75 64 5081
17 60 5081
9 93 5081
6 22 5081
73 36 5081
65 54 5082
85 3 5082
16 81 5082
35 38 5082
1 11 5082
68 86 5083
85 42 5083
5 10 5083
37 57 5083
75 87 5083
61 14 5083
6 7 5083
42 81 5083
42 57 5083
92 56 5084
25 15 5084
19 50 5084
4 94 5084
63 45 5084
2 79 5085
2 97 5085
44 7 5085
37 50 5085
54 66 5085
4 71 5085
40 44 5085
20 78 5085
80 78 5085
30 23 5085
10 15 5086
52 95 5086
4 46 5086
55 84 5086
55 32 5086
22 64 5086
73 52 5086
32 23 5086
71 9 5087
65 69 5087
9 66 5087
10 50 5088
27 89 5088
48 79 5088
72 53 5088
13 90 5088
77 45 5088
39 41 5088
59 88 5089
33 60 5089
27 63 5089
57 11 5089
54 34 5089
40 94 5089
10 14 5090
12 75 5090
72 22 5090
90 97 5091
34 86 5091
2 0 5091
2 67 5091
14 75 5091
15 58 5091
5 84 5091
54 3 5091
54 8 5091
4 90 5091
11 34 5091
18 82 5092
10 35 5092
56 26 5092
55 29 5092
22 26 5092
6 64 5092
85 14 5093
25 68 5093
56 73 5093
57 5 5093
16 14 5093
77 27 5093
18 10 5094
33 29 5094
75 49 5094
22 44 5094
11 53 5094
63 57 5094
47 79 5094
21 89 5095
0 63 5095
43 75 5095
40 12 5095
83 3 5095
84 63 5095
25 4 5096
14 9 5096
46 58 5096
5 76 5096
77 44 5096
17 14 5096
1 41 5096
73 89 5096
47 95 5096
36 12 5097
34 15 5097
52 14 5097
43 41 5097
33 61 5097
46 12 5097
57 99 5097
77 87 5097
17 79 5097
84 19 5097
36 69 5098
43 82 5098
43 81 5098
5 71 5098
48 44 5098
75 65 5098
54 94 5098
16 67 5098
29 51 5098
77 17 5098
1 30 5098
11 80 5098
2 62 5099
48 99 5099
72 92 5099
4 94 5099
29 10 5099
40 91 5099
40 62 5099
30 63 5099
89 95 5100
8 59 5100
56 83 5100
4 62 5100
11 2 5100
42 33 5100
15 98 5101
16 26 5101
39 99 5101
0 88 5102
65 96 5102
56 22 5102
72 51 5102
54 11 5102
1 94 5102
92 98 5103
66 26 5103
12 3 5103
57 2 5103
40 27 5103
39 1 5103
35 69 5103
1 14 5103
47 70 5103
25 38 5104
14 66 5104
63 21 5104
10 64 5105
59 7 5105
55 15 5105
17 88 5105
39 90 5105
9 10 5105
81 34 5106
34 97 5106
66 67 5106
72 34 5106
57 87 5106
30 38 5106
95 60 5107
90 21 5107
8 26 5107
0 30 5107
52 16 5107
43 53 5107
33 42 5107
56 35 5107
10 42 5108
60 52 5108
59 68 5109
33 59 5109
25 4 5109
48 49 5109
20 28 5109
6 24 5109
73 39 5109
36 38 5110
92 86 5110
4 33 5110
30 34 5110
32 85 5110
8 31 5111
5 98 5111
5 37 5111
57 9 5111
4 3 5111
55 71 5111
39 13 5111
73 70 5111
49 20 5111
87 99 5112
57 0 5112
77 40 5112
83 80 5112
79 11 5113
10 2 5113
66 98 5113
2 96 5113
29 0 5113
29 55 5113
17 71 5113
35 0 5113
73 58 5113
73 55 5113
32 12 5113
44 81 5114
14 91 5114
54 65 5114
30 67 5114
8 83 5115
10 38 5115
92 97 5115
12 79 5115
85 39 5115
25 41 5115
5 73 5115
57 9 5115
54 94 5115
39 18 5115
22 74 5115
49 91 5115
30 22 5115
65 39 5116
2 49 5116
57 10 5116
20 78 5116
70 33 5117
52 66 5117
66 81 5117
46 53 5117
40 81 5117
1 76 5117
63 18 5117
81 62 5118
34 44 5118
2 76 5118
33 43 5118
33 17 5118
19 67 5118
60 23 5118
9 82 5118
30 27 5118
32 93 5118
12 3 5119
61 99 5119
84 82 5119
30 13 5119
36 81 5120
33 15 5120
14 78 5120
13 10 5120
51 81 5120
25 38 5121
55 27 5121
84 5 5121
97 9 5122
85 41 5122
77 56 5122
11 62 5122
47 91 5122
97 98 5123
8 97 5123
87 20 5123
16 68 5123
40 72 5123
39 83 5123
35 6 5123
1 92 5123
8 87 5124
12 85 5124
85 8 5124
77 57 5124
83 38 5124
20 9 5124
10 68 5125
57 16 5125
29 6 5125
51 69 5125
73 39 5125
8 61 5126
85 79 5126
27 73 5126
37 4 5126
37 30 5126
13 90 5126
22 32 5126
73 48 5126
47 14 5126
76 35 5127
97 17 5127
0 88 5127
85 28 5127
57 16 5127
20 62 5127
20 40 5127
1 74 5127
73 23 5127
42 67 5127
98 47 5128
8 53 5128
11 80 5128
6 42 5128
42 39 5128
12 19 5129
5 90 5129
61 80 5129
36 21 5130
87 85 5130
9 42 5130
83 91 5130
34 23 5131
85 39 5131
87 61 5131
13 88 5131
77 15 5131
22 7 5131
49 21 5131
32 79 5131
92 11 5132
27 92 5132
4 72 5132
55 52 5132
49 53 5132
26 44 5133
65 48 5133
48 60 5133
83 69 5133
22 53 5133
70 62 5134
25 57 5134
40 23 5134
22 37 5134
84 8 5134
91 24 5135
4 25 5135
29 51 5135
77 69 5135
11 78 5135
28 34 5136
34 11 5136
52 63 5136
25 52 5136
14 7 5136
75 51 5136
76 47 5137
36 14 5137
65 13 5137
12 41 5138
2 84 5138
5 38 5138
29 3 5138
29 92 5138
36 42 5139
92 18 5139
59 91 5139
2 32 5139
25 26 5139
48 8 5139
60 29 5139
83 97 5139
63 33 5139
2 24 5140
29 37 5140
39 66 5140
11 99 5140
61 50 5140
42 23 5140
36 68 5141
36 73 5141
65 28 5141
55 10 5141
1 7 5141
32 57 5141
45 10 5142
21 46 5142
66 6 5142
87 10 5142
77 63 5142
20 10 5142
66 6 5143
44 45 5143
14 88 5143
6 14 5143
32 44 5143
8 78 5144
2 47 5144
33 83 5144
29 95 5144
77 93 5144
35 0 5144
73 4 5144
36 85 5145
34 98 5145
43 9 5145
25 28 5145
46 72 5145
5 72 5145
51 41 5145
32 97 5145
59 9 5146
72 65 5146
40 81 5146
42 5 5146
32 40 5146
12 56 5147
59 64 5147
14 56 5147
54 82 5147
29 52 5147
61 49 5147
80 39 5147
12 37 5148
46 5 5148
27 59 5148
30 87 5148
47 50 5148
79 86 5149
81 6 5149
36 21 5149
92 22 5149
14 92 5149
37 90 5149
29 11 5149
61 84 5149
84 17 5149
43 51 5150
46 14 5150
46 9 5150
54 90 5150
4 41 5150
40 80 5150
39 8 5150
85 66 5151
56 3 5151
13 87 5151
40 57 5151
22 70 5151
84 74 5151
25 89 5152
40 91 5152
84 27 5152
79 84 5153
92 69 5153
85 41 5153
33 7 5153
75 29 5153
51 36 5153
49 81 5153
15 51 5154
87 73 5154
55 18 5154
83 58 5154
3 0 5155
34 77 5155
13 42 5155
33 21 5156
13 95 5156
22 16 5156
93 40 5157
66 25 5157
12 92 5157
85 7 5157
46 69 5157
60 13 5157
20 49 5157
35 73 5157
22 83 5157
61 45 5157
42 24 5157
58 88 5158
45 14 5158
34 52 5158
52 64 5158
43 28 5158
13 45 5158
55 40 5158
30 29 5158
52 28 5159
12 57 5159
25 17 5159
5 65 5159
87 6 5159
75 27 5159
16 27 5159
11 3 5159
43 56 5160
19 32 5160
56 28 5160
15 30 5160
13 49 5160
30 88 5160
41 94 5161
43 50 5161
27 83 5161
60 61 5161
29 42 5161
20 36 5161
20 37 5161
61 73 5161
30 5 5161
8 70 5162
92 75 5162
87 9 5162
60 99 5162
29 9 5162
41 36 5163
52 95 5163
52 20 5163
85 2 5163
46 29 5163
5 53 5164
87 64 5164
51 25 5164
77 65 5164
73 51 5164
51 29 5165
0 4 5166
34 18 5166
12 31 5166
2 40 5166
25 66 5166
15 83 5166
72 35 5166
29 4 5166
80 12 5166
49 3 5166
58 10 5167
45 20 5167
10 43 5167
92 15 5167
34 92 5167
65 3 5167
44 97 5167
5 55 5167
27 28 5167
39 12 5167
71 66 5168
12 52 5168
59 21 5168
56 39 5168
5 8 5168
27 1 5168
40 48 5168
22 26 5168
21 19 5169
36 95 5169
10 57 5169
56 59 5169
46 61 5169
27 75 5169
48 24 5169
22 18 5169
11 41 5169
6 30 5169
42 20 5169
0 96 5170
43 13 5170
37 51 5170
75 71 5170
40 12 5170
22 27 5170
11 69 5170
68 3 5171
19 42 5171
46 95 5171
72 26 5171
60 18 5171
20 76 5171
48 9 5172
72 63 5172
57 9 5172
54 64 5172
16 90 5172
52 46 5173
44 86 5173
5 31 5173
51 43 5173
55 3 5173
40 23 5173
11 70 5173
47 71 5173
76 11 5174
85 56 5174
27 42 5174
4 57 5174
55 11 5174
84 78 5174
48 4 5175
60 33 5175
16 11 5175
9 78 5175
9 15 5175
11 76 5175
52 66 5176
55 5 5176
39 50 5176
49 44 5176
42 27 5176
10 18 5177
66 39 5177
59 13 5177
2 43 5177
2 27 5177
27 78 5177
72 76 5177
75 83 5177
13 38 5177
42 43 5177
10 18 5178
27 49 5178
36 5 5179
65 59 5179
44 84 5179
48 11 5179
51 99 5179
77 85 5179
92 51 5180
27 58 5180
72 95 5180
72 60 5180
60 63 5180
51 1 5180
9 44 5180
80 68 5180
63 99 5180
30 13 5180
89 48 5181
36 54 5181
8 56 5181
8 57 5181
25 38 5181
54 11 5181
17 5 5181
0 61 5182
10 29 5182
2 10 5182
14 28 5182
19 13 5182
85 39 5183
15 9 5183
57 81 5183
60 13 5183
22 20 5183
89 15 5184
59 53 5184
59 12 5184
65 48 5184
56 37 5184
75 25 5184
77 78 5184
43 69 5185
15 87 5185
5 33 5185
27 89 5185
57 25 5185
37 70 5185
54 70 5185
9 76 5185
35 13 5185
11 6 5185
80 75 5185
0 62 5186
15 59 5186
20 80 5186
35 77 5186
60 74 5187
9 96 5187
42 41 5187
32 39 5187
8 39 5188
12 97 5188
59 10 5188
33 42 5188
37 79 5188
4 24 5188
20 32 5188
11 61 5188
63 87 5188
49 91 5188
66 57 5189
2 82 5189
19 66 5189
27 42 5189
60 58 5189
39 75 5189
83 28 5189
80 73 5189
84 43 5189
91 18 5190
8 54 5190
66 24 5190
59 72 5190
25 34 5190
72 71 5190
40 48 5190
25 84 5191
55 44 5191
9 54 5191
6 54 5191
63 0 5191
65 10 5192
14 15 5192
